participant_id	sample_id	molecule	point_id	x	y	z	unit	resolution	reference_id	coordinate_system	start	end
SYN001	blood_T01	metabolite	55	1.844	-1.833	37.800	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	55	55
SYN001	blood_T01	metabolite	56	2.600	0.046	38.500	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	56	56
SYN001	blood_T01	metabolite	57	1.778	1.897	39.200	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	57	57
SYN001	blood_T01	metabolite	58	-0.122	2.597	39.900	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	58	58
SYN001	blood_T01	metabolite	59	-1.948	1.722	40.600	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	59	59
SYN001	blood_T01	metabolite	60	-2.592	-0.198	41.300	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	60	60
SYN001	blood_T01	lipid	1	2.750	0.000	0.000	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	1	1
SYN001	blood_T01	lipid	2	1.916	1.973	0.700	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	2	2
SYN001	blood_T01	lipid	3	-0.080	2.749	1.400	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	3	3
SYN001	blood_T01	lipid	4	-2.028	1.858	2.100	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	4	4
SYN001	blood_T01	lipid	5	-2.745	-0.161	2.800	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	5	5
SYN001	blood_T01	lipid	6	-1.798	-2.081	3.500	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	6	6
SYN001	blood_T01	lipid	7	0.241	-2.739	4.200	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	7	7
SYN001	blood_T01	lipid	8	2.133	-1.736	4.900	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	8	8
SYN001	blood_T01	lipid	9	2.731	0.321	5.600	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	9	9
SYN001	blood_T01	lipid	10	1.673	2.183	6.300	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	10	10
SYN001	blood_T01	lipid	11	-0.400	2.721	7.000	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	11	11
SYN001	blood_T01	lipid	12	-2.231	1.609	7.700	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	12	12
SYN001	blood_T01	lipid	13	-2.708	-0.479	8.400	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	13	13
SYN001	blood_T01	lipid	14	-1.543	-2.277	9.100	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	14	14
SYN001	blood_T01	lipid	15	0.558	-2.693	9.800	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	15	15
SYN001	blood_T01	lipid	16	2.321	-1.476	10.500	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	16	16
SYN001	blood_T01	lipid	17	2.675	0.637	11.200	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	17	17
SYN001	blood_T01	lipid	18	1.407	2.363	11.900	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	18	18
SYN001	blood_T01	lipid	19	-0.714	2.656	12.600	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	19	19
SYN001	blood_T01	lipid	20	-2.403	1.338	13.300	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	20	20
SYN001	blood_T01	lipid	21	-2.634	-0.792	14.000	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	21	21
SYN001	blood_T01	lipid	22	-1.267	-2.441	14.700	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	22	22
SYN001	blood_T01	lipid	23	0.868	-2.609	15.400	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	23	23
SYN001	blood_T01	lipid	24	2.477	-1.195	16.100	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	24	24
SYN001	blood_T01	lipid	25	2.583	0.944	16.800	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	25	25
SYN001	blood_T01	lipid	26	1.122	2.511	17.500	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	26	26
SYN001	blood_T01	lipid	27	-1.019	2.554	18.200	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	27	27
SYN001	blood_T01	lipid	28	-2.542	1.048	18.900	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	28	28
SYN001	blood_T01	lipid	29	-2.523	-1.093	19.600	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	29	29
SYN001	blood_T01	lipid	30	-0.974	-2.572	20.300	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	30	30
SYN001	blood_T01	lipid	31	1.166	-2.490	21.000	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	31	31
SYN001	blood_T01	lipid	32	2.599	-0.898	21.700	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	32	32
SYN001	blood_T01	lipid	33	2.455	1.239	22.400	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	33	33
SYN001	blood_T01	lipid	34	0.822	2.624	23.100	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	34	34
SYN001	blood_T01	lipid	35	-1.310	2.418	23.800	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	35	35
SYN001	blood_T01	lipid	36	-2.647	0.745	24.500	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	36	36
SYN001	blood_T01	lipid	37	-2.379	-1.380	25.200	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	37	37
SYN001	blood_T01	lipid	38	-0.667	-2.668	25.900	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	38	38
SYN001	blood_T01	lipid	39	1.449	-2.337	26.600	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	39	39
SYN001	blood_T01	lipid	40	2.686	-0.589	27.300	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	40	40
SYN001	blood_T01	lipid	41	2.294	1.516	28.000	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	41	41
SYN001	blood_T01	lipid	42	0.511	2.702	28.700	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	42	42
SYN001	blood_T01	lipid	43	-1.583	2.249	29.400	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	43	43
SYN001	blood_T01	lipid	44	-2.716	0.431	30.100	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	44	44
SYN001	blood_T01	lipid	45	-2.202	-1.648	30.800	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	45	45
SYN001	blood_T01	lipid	46	-0.352	-2.727	31.500	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	46	46
SYN001	blood_T01	lipid	47	1.711	-2.153	32.200	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	47	47
SYN001	blood_T01	lipid	48	2.737	-0.272	32.900	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	48	48
SYN001	blood_T01	lipid	49	2.102	1.773	33.600	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	49	49
SYN001	blood_T01	lipid	50	0.192	2.743	34.300	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	50	50
SYN001	blood_T01	lipid	51	-1.834	2.049	35.000	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	51	51
SYN001	blood_T01	lipid	52	-2.748	0.112	35.700	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	52	52
SYN001	blood_T01	lipid	53	-1.995	-1.893	36.400	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	53	53
SYN001	blood_T01	lipid	54	-0.032	-2.750	37.100	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	54	54
SYN001	blood_T01	lipid	55	1.951	-1.939	37.800	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	55	55
SYN001	blood_T01	lipid	56	2.750	0.049	38.500	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	56	56
SYN001	blood_T01	lipid	57	1.881	2.006	39.200	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	57	57
SYN001	blood_T01	lipid	58	-0.129	2.747	39.900	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	58	58
SYN001	blood_T01	lipid	59	-2.060	1.821	40.600	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	59	59
SYN001	blood_T01	lipid	60	-2.742	-0.209	41.300	schematic_units	coarse teaching points	demo-lipid	1-based-inclusive	60	60
SYN001	blood_T01	glycan	1	2.900	0.000	0.000	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	1	1
SYN001	blood_T01	glycan	2	2.020	2.080	0.700	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	2	2
SYN001	blood_T01	glycan	3	-0.085	2.899	1.400	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	3	3
SYN001	blood_T01	glycan	4	-2.138	1.959	2.100	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	4	4
SYN001	blood_T01	glycan	5	-2.895	-0.169	2.800	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	5	5
SYN001	blood_T01	glycan	6	-1.896	-2.195	3.500	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	6	6
SYN001	blood_T01	glycan	7	0.254	-2.889	4.200	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	7	7
SYN001	blood_T01	glycan	8	2.249	-1.831	4.900	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	8	8
SYN001	blood_T01	glycan	9	2.880	0.338	5.600	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	9	9
SYN001	blood_T01	glycan	10	1.764	2.302	6.300	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	10	10
SYN001	blood_T01	glycan	11	-0.422	2.869	7.000	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	11	11
SYN001	blood_T01	glycan	12	-2.352	1.696	7.700	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	12	12
SYN001	blood_T01	glycan	13	-2.856	-0.506	8.400	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	13	13
SYN001	blood_T01	glycan	14	-1.627	-2.401	9.100	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	14	14
SYN001	blood_T01	glycan	15	0.589	-2.840	9.800	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	15	15
SYN001	blood_T01	glycan	16	2.447	-1.556	10.500	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	16	16
SYN001	blood_T01	glycan	17	2.821	0.671	11.200	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	17	17
SYN001	blood_T01	glycan	18	1.484	2.492	11.900	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	18	18
SYN001	blood_T01	glycan	19	-0.753	2.800	12.600	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	19	19
SYN001	blood_T01	glycan	20	-2.534	1.411	13.300	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	20	20
SYN001	blood_T01	glycan	21	-2.777	-0.835	14.000	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	21	21
SYN001	blood_T01	glycan	22	-1.336	-2.574	14.700	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	22	22
SYN001	blood_T01	glycan	23	0.916	-2.752	15.400	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	23	23
SYN001	blood_T01	glycan	24	2.612	-1.260	16.100	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	24	24
SYN001	blood_T01	glycan	25	2.724	0.996	16.800	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	25	25
SYN001	blood_T01	glycan	26	1.183	2.648	17.500	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	26	26
SYN001	blood_T01	glycan	27	-1.075	2.694	18.200	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	27	27
SYN001	blood_T01	glycan	28	-2.681	1.106	18.900	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	28	28
SYN001	blood_T01	glycan	29	-2.661	-1.153	19.600	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	29	29
SYN001	blood_T01	glycan	30	-1.027	-2.712	20.300	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	30	30
SYN001	blood_T01	glycan	31	1.230	-2.626	21.000	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	31	31
SYN001	blood_T01	glycan	32	2.741	-0.947	21.700	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	32	32
SYN001	blood_T01	glycan	33	2.589	1.306	22.400	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	33	33
SYN001	blood_T01	glycan	34	0.867	2.767	23.100	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	34	34
SYN001	blood_T01	glycan	35	-1.381	2.550	23.800	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	35	35
SYN001	blood_T01	glycan	36	-2.792	0.786	24.500	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	36	36
SYN001	blood_T01	glycan	37	-2.508	-1.455	25.200	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	37	37
SYN001	blood_T01	glycan	38	-0.704	-2.813	25.900	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	38	38
SYN001	blood_T01	glycan	39	1.528	-2.465	26.600	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	39	39
SYN001	blood_T01	glycan	40	2.833	-0.621	27.300	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	40	40
SYN001	blood_T01	glycan	41	2.419	1.599	28.000	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	41	41
SYN001	blood_T01	glycan	42	0.538	2.850	28.700	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	42	42
SYN001	blood_T01	glycan	43	-1.669	2.372	29.400	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	43	43
SYN001	blood_T01	glycan	44	-2.864	0.455	30.100	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	44	44
SYN001	blood_T01	glycan	45	-2.322	-1.738	30.800	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	45	45
SYN001	blood_T01	glycan	46	-0.371	-2.876	31.500	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	46	46
SYN001	blood_T01	glycan	47	1.805	-2.270	32.200	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	47	47
SYN001	blood_T01	glycan	48	2.886	-0.287	32.900	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	48	48
SYN001	blood_T01	glycan	49	2.216	1.870	33.600	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	49	49
SYN001	blood_T01	glycan	50	0.203	2.893	34.300	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	50	50
SYN001	blood_T01	glycan	51	-1.934	2.161	35.000	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	51	51
SYN001	blood_T01	glycan	52	-2.898	0.118	35.700	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	52	52
SYN001	blood_T01	glycan	53	-2.103	-1.996	36.400	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	53	53
SYN001	blood_T01	glycan	54	-0.033	-2.900	37.100	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	54	54
SYN001	blood_T01	glycan	55	2.057	-2.044	37.800	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	55	55
SYN001	blood_T01	glycan	56	2.900	0.051	38.500	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	56	56
SYN001	blood_T01	glycan	57	1.983	2.116	39.200	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	57	57
SYN001	blood_T01	glycan	58	-0.136	2.897	39.900	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	58	58
SYN001	blood_T01	glycan	59	-2.173	1.921	40.600	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	59	59
SYN001	blood_T01	glycan	60	-2.892	-0.221	41.300	schematic_units	coarse teaching points	demo-glycan	1-based-inclusive	60	60
SYN002	liver_bulk	dna	1	2.000	0.000	0.000	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	1	1
SYN002	liver_bulk	dna	2	1.393	1.435	0.700	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	2	2
SYN002	liver_bulk	dna	3	-0.058	1.999	1.400	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	3	3
SYN002	liver_bulk	dna	4	-1.475	1.351	2.100	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	4	4
SYN002	liver_bulk	dna	5	-1.997	-0.117	2.800	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	5	5
SYN002	liver_bulk	dna	6	-1.307	-1.514	3.500	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	6	6
SYN002	liver_bulk	dna	7	0.175	-1.992	4.200	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	7	7
SYN002	liver_bulk	dna	8	1.551	-1.263	4.900	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	8	8
SYN002	liver_bulk	dna	9	1.986	0.233	5.600	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	9	9
SYN002	liver_bulk	dna	10	1.217	1.587	6.300	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	10	10
SYN002	liver_bulk	dna	11	-0.291	1.979	7.000	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	11	11
SYN002	liver_bulk	dna	12	-1.622	1.170	7.700	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	12	12
SYN002	liver_bulk	dna	13	-1.969	-0.349	8.400	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	13	13
SYN002	liver_bulk	dna	14	-1.122	-1.656	9.100	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	14	14
SYN002	liver_bulk	dna	15	0.406	-1.958	9.800	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	15	15
SYN002	liver_bulk	dna	16	1.688	-1.073	10.500	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	16	16
SYN002	liver_bulk	dna	17	1.946	0.463	11.200	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	17	17
SYN002	liver_bulk	dna	18	1.023	1.718	11.900	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	18	18
SYN002	liver_bulk	dna	19	-0.520	1.931	12.600	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	19	19
SYN002	liver_bulk	dna	20	-1.747	0.973	13.300	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	20	20
SYN002	liver_bulk	dna	21	-1.915	-0.576	14.000	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	21	21
SYN002	liver_bulk	dna	22	-0.921	-1.775	14.700	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	22	22
SYN002	liver_bulk	dna	23	0.631	-1.898	15.400	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	23	23
SYN002	liver_bulk	dna	24	1.801	-0.869	16.100	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	24	24
SYN002	liver_bulk	dna	25	1.878	0.687	16.800	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	25	25
